Tx1,Tx2,Tx3,w,S11_1,S11_2,S11_3,Freq_1,Freq_2,Freq_3
14.0,8.0,3.5,16.5,-15.719609062937982,-3.675190626878229,-21.33470306586208,3.67,5.8420000000000005,7.414
14.0,8.0,3.5,17.0,-16.50728875153204,-3.889507693475773,-19.590982506228872,3.694,5.836,7.378
14.0,8.0,3.5,17.5,-18.377034281249458,-0.076372004438928,-3.6339906790181935,3.724,5.17,5.848
14.0,8.0,3.5,18.0,-20.10573506319778,-3.5463034374523077,-16.623058444198552,3.736,5.854,7.414
14.0,8.0,3.5,18.5,-22.751074701896407,-3.495448013462845,-15.263628769500633,3.754,5.859999999999999,7.414
14.0,8.0,4.0,16.0,-14.743241997667774,-6.285807409404213,-26.39766047964656,3.55,5.674,7.204
14.0,8.0,4.0,16.5,-16.088727091286348,-6.0098697645807615,-24.14327281577307,3.592,5.692,7.222
14.0,8.0,4.0,17.0,-16.968944763414363,-6.461239363179497,-20.39989004128721,3.616,5.68,7.18
14.0,8.0,4.0,17.5,-18.07519670556498,-6.166253957343661,-18.60543753453817,3.646,5.698,7.192
14.0,8.0,4.0,18.0,-19.91499275850891,-0.1265303646108677,-6.2502630248244815,3.67,4.366,5.698
14.0,8.0,4.0,18.5,-22.585029480777624,-6.135347620796918,-14.847118482337969,3.658,5.704000000000001,7.198
14.0,8.0,4.5,16.0,-17.602930833516716,-8.87500010723208,-25.278353021943587,3.55,5.577999999999999,7.174
14.0,8.0,4.5,16.5,-18.41647147842072,-9.130804923133924,-21.81992535169421,3.5860000000000003,5.584,7.144
14.0,8.0,4.5,17.0,-20.72976267923189,-8.968878680499422,-19.69288672933224,3.628,5.596,7.168
14.0,8.0,4.5,17.5,-22.634774252359584,-8.72891040546718,-18.04352933473177,3.64,5.602,7.162
14.0,8.0,4.5,18.0,-25.64048852665245,-8.468445887389525,-16.640076678174015,3.652,5.602,7.156
14.0,8.0,4.5,18.5,-28.715487175367468,-8.232493922610324,-15.160702488041728,3.658,5.602,7.156
14.0,8.0,5.0,16.0,-18.570987055986212,-13.520713350909643,-21.75490359984524,3.496,5.398,7.018
14.0,8.0,5.0,16.5,-22.10507223363663,-13.274979994077531,-19.068836909227315,3.5620000000000003,5.452,7.0600000000000005
14.0,8.0,5.0,17.0,-23.624085585374,-12.929514011929218,-17.262592981348153,3.58,5.452,7.03
14.0,8.0,5.0,17.5,-25.71241977098584,-12.60641771593743,-15.898770159710132,3.5860000000000003,5.434,7.0
14.0,8.0,5.0,18.0,-37.72634752448285,-11.920727761593731,-14.86054043701328,3.616,5.464,7.0360000000000005
14.0,8.0,5.0,18.5,-30.995921716042663,-11.620877058796948,-13.842830028603622,3.634,5.476,7.066
14.0,8.0,5.5,16.0,-21.03284098824089,-20.82785803728732,-16.926283772253722,3.466,5.218,6.904
14.0,8.0,5.5,16.5,-27.30838162208262,-20.16635072989981,-15.238037483140005,3.5380000000000003,5.2780000000000005,6.946
14.0,8.0,5.5,17.0,-32.757063097402536,-19.5720174614182,-14.084526786635069,3.5620000000000003,5.29,6.946
14.0,8.0,5.5,17.5,-41.79063223706039,-18.305677536786806,-13.135993254249996,3.5860000000000003,5.302,6.952
14.0,8.0,5.5,18.0,-29.02661726220941,-17.308932346381496,-12.27879236512861,3.598,5.308,6.952
14.0,8.0,5.5,18.5,-24.247453374913523,-16.34896773562793,-11.627144780334572,3.61,5.314,6.958
14.0,8.0,6.0,16.0,-25.31107136703966,-36.74901151502422,-12.336222489501507,3.46,4.99,6.8020000000000005
14.0,8.0,6.0,16.5,-28.807665092748632,-33.7980086430698,-11.18656485346924,3.484,4.99,6.8020000000000005
14.0,8.0,6.0,17.0,-28.83231236144468,-40.62399659088194,-10.614752299411853,3.514,5.026,6.814
14.0,8.0,6.0,17.5,-27.33896556566326,-32.13668880552602,-9.654761022632051,3.5380000000000003,5.014,6.808
14.0,8.0,6.0,18.0,-25.740214028699366,-30.559270031576933,-9.105674673644312,3.544,5.026,6.808
14.0,8.0,6.0,18.5,-21.21865170615529,-25.48217915165027,-8.738434324155005,3.574,5.056,6.814
14.0,8.5,3.0,16.0,-14.778724613692791,-3.207062843119081,-20.26526376935965,3.58,5.812,7.384
14.0,8.5,3.0,16.5,-15.748623277213811,-3.243202140310114,-18.504398846579043,3.616,5.818,7.372
14.0,8.5,3.0,17.0,-16.909259216397587,-3.2327531772797307,-17.270697389000016,3.652,5.83,7.372
14.0,8.5,3.0,17.5,-18.332526451576538,-3.261423133254283,-15.827216852693752,3.67,5.836,7.366
14.0,8.5,3.0,18.0,-20.00714493960495,-3.2623900704173963,-14.689489853364217,3.688,5.836,7.366
14.0,8.5,3.0,18.5,-22.17063751412312,-3.142739644109441,-13.808989310926234,3.7,5.836,7.372
14.0,8.5,3.5,16.0,-15.071249511824496,-5.909663725642592,-24.484687404411925,3.49,5.656000000000001,7.168
14.0,8.5,3.5,16.5,-16.160951979984276,-5.529511090699445,-21.463114676044118,3.544,5.686,7.192
14.0,8.5,3.5,17.0,-17.689366045444164,-5.644910913035562,-19.637522407637984,3.574,5.692,7.198
14.0,8.5,3.5,17.5,-19.25133824194724,-5.485598278401596,-18.436772887275207,3.598,5.686,7.186
14.0,8.5,3.5,18.0,-21.171576018659884,-5.376642057936186,-17.198786678385545,3.622,5.686,7.186
14.0,8.5,3.5,18.5,-23.901526469903192,-5.175263589892047,-15.583087710994167,3.634,5.692,7.192
14.0,8.5,4.0,16.0,-17.549858573110004,-8.11668690647865,-23.978258401845583,3.49,5.59,7.138
14.0,8.5,4.0,16.5,-18.07743706319237,-8.401161163134836,-21.272919617417195,3.508,5.577999999999999,7.096
14.0,8.5,4.0,17.0,-19.80366210004338,-8.27757161875191,-19.928420654329543,3.5380000000000003,5.572,7.0840000000000005
14.0,8.5,4.0,17.5,-22.801910099087294,-7.91995736767202,-18.107975216829143,3.574,5.596,7.114
14.0,8.5,4.0,18.0,-28.233091051686536,-7.71032782531969,-16.436783826566426,3.604,5.626,7.15
14.0,8.5,4.0,18.5,-30.733193625346185,-7.558465272673667,-14.992259229214062,3.616,5.626,7.144
14.0,8.5,4.5,16.0,-19.127736029312405,-12.145683515746892,-22.87599835777696,3.436,5.44,7.006
14.0,8.5,4.5,16.5,-21.356314873693663,-12.135721074555638,-20.09220233409268,3.484,5.464,7.006
14.0,8.5,4.5,17.0,-24.21875161198907,-11.622675601941769,-18.25395486238573,3.526,5.494,7.024
14.0,8.5,4.5,17.5,-29.11649594737795,-11.290999367266007,-16.838260566339972,3.5380000000000003,5.494,7.018
14.0,8.5,4.5,18.0,-34.478862372595984,-10.869468245781102,-15.396312690962286,3.556,5.506,7.03
14.0,8.5,4.5,18.5,-29.86838198854126,-10.516521879840765,-14.571794657611328,3.5620000000000003,5.494,7.006
14.0,8.5,5.0,16.0,-23.234622141025422,-17.27220616144717,-19.642126266000936,3.424,5.343999999999999,6.94
14.0,8.5,5.0,16.5,-24.616250765183704,-18.1559589083343,-17.74542726692131,3.436,5.314,6.898
14.0,8.5,5.0,17.0,-30.26779981951385,-16.73626790369694,-16.229753517695578,3.484,5.362,6.934
14.0,8.5,5.0,17.5,-38.935445785828,-16.91605613386284,-15.330561070848104,3.49,5.332,6.892
14.0,8.5,5.0,18.0,-29.54915191485528,-15.239617391460628,-13.905663211311447,3.52,5.38,6.94
14.0,8.5,5.0,18.5,-26.42972720823027,-15.451265004072328,-12.51790673528049,3.52,5.35,6.91
14.0,8.5,5.5,16.0,-25.013010118681716,-29.841574298814017,-16.046150512424518,3.382,5.176,6.8260000000000005
14.0,8.5,5.5,16.5,-29.45005860498976,-29.95272759932041,-14.52902156448364,3.418,5.194,6.82
14.0,8.5,5.5,17.0,-29.75453077773513,-29.559585799727863,-13.432605266280175,3.454,5.2,6.814
14.0,8.5,5.5,17.5,-34.0872906693716,-24.531209089738752,-12.98791464606628,3.466,5.206,6.808
14.0,8.5,5.5,18.0,-23.13700392814736,-24.13389489354253,-11.69147607082065,3.478,5.212,6.832
14.0,8.5,5.5,18.5,-22.00386576956941,-21.605350579225508,-10.933496827022022,3.496,5.23,6.838
14.0,8.5,6.0,16.0,-35.68935478439725,-25.654040172252653,-12.275565139708002,3.358,5.002000000000001,6.73
14.0,8.5,6.0,16.5,-29.90122911061648,-26.06438002892617,-11.533834310622227,3.4,5.032,6.742
14.0,8.5,6.0,17.0,-26.72168224238801,-26.988617505977828,-10.685743900380691,3.418,5.032,6.736
14.0,8.5,6.0,17.5,-24.33178283603328,-31.30386477277468,-10.083934755516816,3.436,5.038,6.718
14.0,8.5,6.0,18.0,-20.601367358628583,-32.39932016279681,-9.443311354956863,3.442,5.032,6.718
14.0,8.5,6.0,18.5,-18.069907991609064,-31.35127541624349,-9.024077364308946,3.466,5.050000000000001,6.73
14.0,9.0,3.0,16.0,-15.479795943152432,-4.744552805898925,-20.48619741781009,3.466,5.668,7.174
14.0,9.0,3.0,16.5,-16.540377207533446,-4.848647999772092,-18.24173868494792,3.52,5.68,7.162
14.0,9.0,3.0,17.0,-17.971383085219692,-4.927770462253765,-16.689853772745266,3.55,5.698,7.162
14.0,9.0,3.0,17.5,-19.725715846922224,-4.892771685590013,-15.492005402261483,3.568,5.704000000000001,7.156
14.0,9.0,3.0,18.0,-22.030258217926782,-4.763059544702149,-14.56135921990194,3.5860000000000003,5.704000000000001,7.168
14.0,9.0,3.0,18.5,-24.99674839180873,-4.619326691432397,-13.56031898923105,3.598,5.704000000000001,7.174
14.0,9.0,3.5,16.0,-17.49864870349448,-7.466587229814896,-21.153101044152287,3.436,5.572,7.072
14.0,9.0,3.5,16.5,-19.376391072976176,-7.453437325253965,-19.21487528232412,3.484,5.596,7.0840000000000005
14.0,9.0,3.5,17.0,-22.060388247966397,-7.455453230519707,-17.503395353723857,3.514,5.602,7.0840000000000005
14.0,9.0,3.5,17.5,-23.709547770545782,-7.266214652557231,-16.18749220786129,3.5380000000000003,5.614,7.09
14.0,9.0,3.5,18.0,-25.814175485109303,-7.11137829705232,-15.199448740642758,3.544,5.602,7.0600000000000005
14.0,9.0,3.5,18.5,-36.23158447887006,-6.831546777308989,-13.94601165666614,3.5620000000000003,5.62,7.09
14.0,9.0,4.0,16.0,-19.97777673330408,-10.81956720720058,-20.973207051622303,3.4,5.470000000000001,6.976
14.0,9.0,4.0,16.5,-21.67020717491759,-10.923182910868103,-18.682526960101352,3.442,5.488,6.976
14.0,9.0,4.0,17.0,-23.88869770878196,-10.905610582713404,-17.51777786480787,3.46,5.476,6.952
14.0,9.0,4.0,17.5,-26.54327852187344,-10.44631686298372,-16.07324021826624,3.484,5.494,6.97
14.0,9.0,4.0,18.0,-32.88403438430549,-10.057742203053618,-14.778920174002316,3.502,5.506,6.97
14.0,9.0,4.0,18.5,-31.38766709370499,-9.66917833060342,-13.813238817135453,3.52,5.5120000000000005,6.976
14.0,9.0,4.5,16.0,-21.27111217192096,-16.679700475105264,-19.330121018528057,3.352,5.343999999999999,6.868
14.0,9.0,4.5,16.5,-24.807241325520565,-16.422701080604476,-17.66230943980172,3.4,5.356,6.868
14.0,9.0,4.5,17.0,-27.73198400697091,-16.212435718741094,-16.01154450417638,3.424,5.368,6.868
14.0,9.0,4.5,17.5,-29.34682859315762,-15.754739841579712,-14.444768147073315,3.448,5.3740000000000006,6.874
14.0,9.0,4.5,18.0,-30.42387532803898,-14.445283876850915,-13.558426901079024,3.466,5.392,6.88
14.0,9.0,4.5,18.5,-26.564714068511325,-13.841735545457317,-12.761364748990276,3.472,5.386,6.886
14.0,9.0,5.0,16.0,-25.95988854910841,-26.444246344564306,-17.21119708168243,3.316,5.224,6.784
14.0,9.0,5.0,16.5,-29.156313671621312,-25.06967282477803,-15.609361715526768,3.358,5.236000000000001,6.784
14.0,9.0,5.0,17.0,-40.851948741045376,-23.87757319403221,-14.290821663143817,3.388,5.254,6.796
14.0,9.0,5.0,17.5,-27.01593685799107,-23.079062713007016,-13.16246707700013,3.406,5.26,6.79
14.0,9.0,5.0,18.0,-23.37591121425586,-20.11875774651956,-12.494583157193972,3.424,5.2780000000000005,6.8020000000000005
14.0,9.0,5.0,18.5,-21.08113025812513,-19.44204315602866,-11.583187774230517,3.43,5.272,6.8020000000000005
14.0,9.0,5.5,16.0,-31.154345425814792,-30.255198931498363,-14.268594108706443,3.292,5.098,6.712
14.0,9.0,5.5,16.5,-30.15837014159783,-31.430347213835432,-13.284938157136809,3.3280000000000003,5.109999999999999,6.706
14.0,9.0,5.5,17.0,-24.530945434042,-36.00423317519435,-12.373852096706868,3.358,5.140000000000001,6.718
14.0,9.0,5.5,17.5,-23.18412703268467,-34.507561574643745,-11.477032273290607,3.376,5.140000000000001,6.718
14.0,9.0,5.5,18.0,-20.55715828961304,-33.49449024615396,-10.77143664732878,3.388,5.140000000000001,6.718
14.0,9.0,5.5,18.5,-18.22531613487221,-28.25568937379568,-10.125139988127422,3.406,5.17,6.73
14.0,9.0,6.0,16.0,-28.739560307678488,-19.94642193719831,-11.597419086612112,3.256,4.948,6.622
14.0,9.0,6.0,16.5,-23.85572947743252,-21.03070470476217,-10.84277141778948,3.3040000000000003,4.984,6.628
14.0,9.0,6.0,17.0,-20.927347698220387,-21.69260768610119,-10.047916827493232,3.322,4.996,6.634
14.0,9.0,6.0,17.5,-18.84476164219149,-23.92229023387057,-9.461675599648926,3.346,5.014,6.64
14.0,9.0,6.0,18.0,-16.737908012642173,-26.458888937173835,-8.935326136817048,3.352,5.02,6.64
14.0,9.0,6.0,18.5,-15.327805267490051,-28.399043320675037,-8.322478102178348,3.364,5.032,6.646
14.0,9.5,3.0,16.0,-17.863036235001587,-6.572853389812873,-17.65304471285839,3.394,5.577999999999999,7.018
14.0,9.5,3.0,16.5,-18.554139735150518,-6.784622710048646,-16.62454847842069,3.424,5.566000000000001,6.988
14.0,9.5,3.0,17.0,-21.38964832129588,-6.658791612539668,-15.171678225190874,3.466,5.602,7.018
14.0,9.5,3.0,17.5,-23.257196485774184,-6.525465563492682,-14.13660211679442,3.484,5.602,7.024
14.0,9.5,3.0,18.0,-28.510167868998053,-6.360159840683649,-13.251032732309874,3.502,5.6080000000000005,7.024
14.0,9.5,3.0,18.5,-37.15848416120706,-6.146530008099077,-12.44374780153608,3.514,5.614,7.03
14.0,9.5,3.5,16.0,-19.18055624993748,-10.34919243850907,-18.730327862815518,3.334,5.446,6.868
14.0,9.5,3.5,16.5,-21.525559415992067,-10.632609569376772,-16.594455051500745,3.388,5.464,6.88
14.0,9.5,3.5,17.0,-24.73406859803648,-9.84541606298252,-15.46866700185006,3.418,5.494,6.898
14.0,9.5,3.5,17.5,-29.183075944153952,-9.544497184731558,-14.425132830486689,3.442,5.5,6.91
14.0,9.5,3.5,18.0,-42.68984813809488,-9.25579717365996,-13.50236064163061,3.454,5.506,6.904
14.0,9.5,3.5,18.5,-28.534864616369944,-8.902597976683278,-12.594806790048432,3.466,5.5120000000000005,6.916
14.0,9.5,4.0,16.0,-21.89018363714469,-15.500469516313752,-17.335462499892,3.298,5.332,6.79
14.0,9.5,4.0,16.5,-25.10763779003542,-15.121904218784907,-16.040762188259745,3.346,5.362,6.8020000000000005
14.0,9.5,4.0,17.0,-32.945818970695136,-14.281755082511456,-14.927799690268602,3.382,5.386,6.82
14.0,9.5,4.0,17.5,-31.597744325632554,-13.951049929057822,-13.71624671038964,3.4,5.392,6.814
14.0,9.5,4.0,18.0,-29.35820420832336,-13.280937831784804,-12.912429571096013,3.418,5.398,6.82
14.0,9.5,4.0,18.5,-25.504107331081663,-13.033237302253251,-12.026683667488957,3.424,5.392,6.814
14.0,9.5,4.5,16.0,-26.016644033590573,-21.91821401043017,-16.413439867525533,3.274,5.254,6.742
14.0,9.5,4.5,16.5,-29.895602358136767,-22.000926805826047,-15.048675338823754,3.316,5.266,6.736
14.0,9.5,4.5,17.0,-33.005486752199616,-20.12901855149937,-14.0176027637835,3.34,5.284000000000001,6.736
14.0,9.5,4.5,17.5,-26.04368569495365,-19.404087067952904,-13.08480321050838,3.358,5.29,6.742
14.0,9.5,4.5,18.0,-23.950591878506216,-18.40618960303017,-12.157062233444972,3.376,5.29,6.742
14.0,9.5,4.5,18.5,-21.254885244403464,-16.991019115341082,-11.40464965132194,3.388,5.302,6.748
14.0,9.5,5.0,16.0,-45.55381645585573,-33.04578546594176,-14.637128219019118,3.244,5.146,6.67
14.0,9.5,5.0,16.5,-34.296139626699805,-36.20623908733985,-13.548357075225256,3.28,5.164,6.664
14.0,9.5,5.0,17.0,-27.26375634575942,-48.44262735048332,-12.71094016504935,3.298,5.152,6.658
14.0,9.5,5.0,17.5,-22.35700601890838,-33.46425509890627,-11.679099457106082,3.322,5.182,6.664
14.0,9.5,5.0,18.0,-20.07032433649096,-26.58588034672921,-11.035077853210105,3.334,5.188000000000001,6.67
14.0,9.5,5.0,18.5,-17.66166833974953,-26.217430166143263,-10.452994762477656,3.334,5.176,6.658
14.0,9.5,5.5,16.0,-29.425702583148016,-21.964657105676515,-12.628021410816352,3.208,5.026,6.5920000000000005
14.0,9.5,5.5,16.5,-24.99763669617084,-22.429289174854794,-11.731303042911184,3.238,5.026,6.58
14.0,9.5,5.5,17.0,-23.779151594516748,-23.36229472385901,-11.466193661329864,3.244,5.008,6.55
14.0,9.5,5.5,17.5,-20.4558690426016,-24.81199403170363,-10.31182133140855,3.268,5.038,6.562
14.0,9.5,5.5,18.0,-18.115745026951178,-27.520511631901662,-9.699493950362722,3.274,5.038,6.5680000000000005
14.0,9.5,5.5,18.5,-15.659919223618273,-37.476602759840965,-9.028250743078342,3.31,5.086,6.604
14.0,9.5,6.0,16.0,-24.32160021536138,-17.14568446681963,-10.620440710129795,3.16,4.888,6.502
14.0,9.5,6.0,16.5,-20.64860668746609,-17.745020682076678,-9.904774259911076,3.202,4.906000000000001,6.502
14.0,9.5,6.0,17.0,-17.777411292213973,-18.38507156691539,-9.16465245190999,3.232,4.924,6.514
14.0,9.5,6.0,17.5,-16.84904664427267,-19.08263719230663,-8.647621523964013,3.226,4.918,6.484
14.0,9.5,6.0,18.0,-15.443735973863408,-20.75540972663613,-8.218927462071958,3.244,4.936,6.496
14.0,9.5,6.0,18.5,-14.380584374201312,-23.47732757356837,-7.891684175056609,3.256,4.942,6.49
14.0,10.0,3.0,16.0,-19.59876273012807,-8.91390690300701,-16.29572475384119,3.298,5.458,6.82
14.0,10.0,3.0,16.5,-21.621301451008875,-9.08206629157062,-14.903223964916258,3.334,5.464,6.808
14.0,10.0,3.0,17.0,-23.949617989482977,-8.817385425927364,-13.702071318241266,3.376,5.488,6.832
14.0,10.0,3.0,17.5,-29.79553248590474,-8.582465758632447,-12.7589761318206,3.394,5.5,6.838
14.0,10.0,3.0,18.0,-47.10839695947804,-8.363078904463816,-11.905187246434805,3.412,5.506,6.844
14.0,10.0,3.0,18.5,-34.30275958324715,-8.03586250186562,-11.38063997954634,3.424,5.506,6.844
14.0,10.0,3.5,16.0,-23.267594936306786,-13.171281683261164,-15.609852788764035,3.268,5.362,6.742
14.0,10.0,3.5,16.5,-25.83783819184152,-13.104174776443124,-14.584186819063678,3.31,5.38,6.742
14.0,10.0,3.5,17.0,-27.744661898742528,-12.980347701739149,-13.395012511446849,3.334,5.392,6.748
14.0,10.0,3.5,17.5,-36.34868927945573,-12.504199252656605,-12.567610729116032,3.358,5.392,6.748
14.0,10.0,3.5,18.0,-28.096152608577484,-12.028998491130745,-11.923627430463068,3.37,5.398,6.748
14.0,10.0,3.5,18.5,-25.129153779418303,-11.493800733914432,-11.09071376850693,3.382,5.398,6.748
14.0,10.0,4.0,16.0,-29.348019976134303,-19.33510387410072,-15.043041813758364,3.232,5.26,6.664
14.0,10.0,4.0,16.5,-29.90219993307172,-19.252357202011652,-13.638181602908228,3.268,5.272,6.664
14.0,10.0,4.0,17.0,-31.675150547707265,-18.596979679506813,-12.946998242526623,3.298,5.284000000000001,6.664
14.0,10.0,4.0,17.5,-27.795222477962525,-17.834933629383595,-12.039112949280916,3.316,5.29,6.67
14.0,10.0,4.0,18.0,-24.159999812901223,-17.269434903741757,-11.224265649112244,3.322,5.2780000000000005,6.658
14.0,10.0,4.0,18.5,-20.47544169896925,-15.591115355366547,-10.658283068363378,3.34,5.302,6.676
14.0,10.0,4.5,16.0,-31.241268183746108,-37.48978926123608,-13.801293995696737,3.196,5.152,6.598
14.0,10.0,4.5,16.5,-35.51455083619899,-37.89419213570123,-13.719811062559488,3.208,5.116,6.538
14.0,10.0,4.5,17.0,-24.340488880406333,-29.361093857867413,-11.98126965923501,3.256,5.182,6.598
14.0,10.0,4.5,17.5,-22.24317704935658,-29.08561509221833,-11.10847728984966,3.268,5.176,6.5920000000000005
14.0,10.0,4.5,18.0,-20.01859263388568,-27.517401283922126,-10.714512957223462,3.274,5.152,6.556
14.0,10.0,4.5,18.5,-17.857938894797424,-22.85390464319256,-9.929634649688184,3.292,5.194,6.5920000000000005
14.0,10.0,5.0,16.0,-26.715672333594725,-23.36943290499809,-12.692646185262875,3.154,5.038,6.5200000000000005
14.0,10.0,5.0,16.5,-24.5928244729612,-24.022440806841526,-11.68544420759122,3.184,5.050000000000001,6.514
14.0,10.0,5.0,17.0,-20.647582307822557,-25.297608632806828,-10.8706372821658,3.208,5.061999999999999,6.514
14.0,10.0,5.0,17.5,-19.653466067619657,-26.819017497502507,-10.575670971401763,3.226,5.056,6.496
14.0,10.0,5.0,18.0,-17.701424663243184,-30.866122508946408,-9.747558100094585,3.244,5.068,6.508
14.0,10.0,5.0,18.5,-16.565002969340373,-35.58334070383963,-9.060606424629569,3.232,5.050000000000001,6.484
14.0,10.0,5.5,16.0,-24.45362390166472,-17.992265808342196,-11.109496814528192,3.106,4.918,6.442
14.0,10.0,5.5,16.5,-21.2915120050873,-18.379165034457344,-10.234076417729543,3.142,4.942,6.442
14.0,10.0,5.5,17.0,-18.345640727503497,-19.19954077975824,-9.846826572162945,3.166,4.936,6.43
14.0,10.0,5.5,17.5,-16.922288724930137,-20.261861034040276,-9.09770071072901,3.184,4.954000000000001,6.43
14.0,10.0,5.5,18.0,-16.10484279458468,-21.56922611493037,-8.517079496279068,3.184,4.954000000000001,6.412
14.0,10.0,5.5,18.5,-14.769370483950697,-24.413346290142574,-8.183716277339062,3.19,4.954000000000001,6.418
14.0,10.0,6.0,16.0,-20.663600369005277,-15.602163709880193,-9.404601563120304,3.064,4.804,6.37
14.0,10.0,6.0,16.5,-17.364345201860353,-15.51331409068397,-8.550068293945044,3.118,4.834,6.394
14.0,10.0,6.0,17.0,-15.715874776350288,-16.20844504678282,-8.051362705114101,3.136,4.852,6.388
14.0,10.0,6.0,17.5,-15.58361087997448,-16.436800258827343,-7.328884428400677,3.124,4.822,6.352
14.0,10.0,6.0,18.0,-14.621694185335343,-17.718686651833465,-6.896352684780245,3.136,4.827999999999999,6.37
14.0,10.0,6.0,18.5,-13.48876473050458,-19.508864957206896,-6.564616834167728,3.136,4.84,6.376
14.0,10.5,3.0,16.0,-23.573284910593834,-11.76295189235332,-13.712315390893124,3.22,5.362,6.664
14.0,10.5,3.0,16.5,-27.550372588845065,-11.694784383400751,-12.754506106446753,3.262,5.386,6.664
14.0,10.5,3.0,17.0,-33.395888028272886,-11.439271768567917,-11.98301457055125,3.292,5.392,6.67
14.0,10.5,3.0,17.5,-41.65378429076793,-11.132570394126866,-11.310148929846708,3.31,5.398,6.67
14.0,10.5,3.0,18.0,-29.03239240119256,-10.7940415971734,-10.610258246609629,3.322,5.404,6.676
14.0,10.5,3.0,18.5,-22.975758513837704,-10.24839287812622,-10.074354902525291,3.34,5.404,6.676
14.0,10.5,3.5,16.0,-27.60392640174063,-17.408967350408087,-13.30789839717265,3.184,5.26,6.58
14.0,10.5,3.5,16.5,-28.39760659839089,-17.18632977797305,-12.40204822600094,3.22,5.2780000000000005,6.58
14.0,10.5,3.5,17.0,-28.723151276122696,-16.71436036822058,-11.67732639721825,3.244,5.284000000000001,6.58
14.0,10.5,3.5,17.5,-25.580352045648592,-15.836702416262597,-10.99708392110622,3.268,5.29,6.586
14.0,10.5,3.5,18.0,-23.48115278209969,-15.833212166420036,-10.348160470649836,3.274,5.2780000000000005,6.574
14.0,10.5,3.5,18.5,-19.64241960997245,-14.24613723404079,-9.745799693851335,3.292,5.308,6.5920000000000005
14.0,10.5,4.0,16.0,-30.930555254801227,-28.35030321912722,-12.53580445104718,3.148,5.158,6.514
14.0,10.5,4.0,16.5,-29.98167547393889,-28.987231463810733,-11.901891242757795,3.172,5.158,6.496
14.0,10.5,4.0,17.0,-25.23030845196004,-27.35274495964209,-10.99760116687014,3.202,5.17,6.496
14.0,10.5,4.0,17.5,-21.981755817890782,-24.788497176896417,-10.274155199655342,3.22,5.176,6.508
14.0,10.5,4.0,18.0,-18.980227087379628,-23.046756021186184,-9.778695518426233,3.238,5.182,6.508
14.0,10.5,4.0,18.5,-18.005549031022174,-22.137512859160186,-9.340226847106932,3.232,5.152,6.472
14.0,10.5,4.5,16.0,-26.217394322583303,-26.08887623942137,-11.63170893246368,3.1,5.032,6.436
14.0,10.5,4.5,16.5,-23.54115172900114,-25.97248456592203,-10.93396757660836,3.136,5.050000000000001,6.436
14.0,10.5,4.5,17.0,-21.15136953802842,-26.121058739583056,-10.172731945886175,3.136,5.026,6.4
14.0,10.5,4.5,17.5,-19.446198325951077,-29.66905747306253,-9.89276380457289,3.16,5.0440000000000005,6.4
14.0,10.5,4.5,18.0,-17.38727469588605,-29.84885517035437,-8.83910969612593,3.178,5.061999999999999,6.424
14.0,10.5,4.5,18.5,-15.801543205263282,-38.36948288582316,-8.620098740733177,3.184,5.061999999999999,6.406000000000001
14.0,10.5,5.0,16.0,-23.51075400770129,-18.09090201679424,-10.670675016538793,3.04,4.9,6.352
14.0,10.5,5.0,16.5,-20.60509950762502,-18.57577936244863,-9.825267818966312,3.076,4.918,6.352
14.0,10.5,5.0,17.0,-18.90086120552053,-20.11620318439864,-9.638625530953064,3.1,4.936,6.346
14.0,10.5,5.0,17.5,-16.411173869406348,-20.76931555932663,-8.593392732664366,3.124,4.954000000000001,6.346
14.0,10.5,5.0,18.0,-15.264213097256452,-21.90603265934401,-8.083418619198152,3.136,4.966,6.346
14.0,10.5,5.0,18.5,-14.195338899778418,-25.238736705577196,-7.81434859631232,3.142,4.972,6.346
14.0,10.5,5.5,16.0,-20.080390449057077,-15.438804794799434,-9.197414976507952,3.022,4.822,6.316000000000001
14.0,10.5,5.5,16.5,-18.14642164871437,-15.73121698167937,-8.677614891114317,3.04,4.822,6.298
14.0,10.5,5.5,17.0,-16.58849354785525,-16.460771459441197,-8.078043217175225,3.064,4.846,6.292
14.0,10.5,5.5,17.5,-14.812059510903875,-17.351208957013803,-7.49219929990854,3.076,4.8580000000000005,6.298
14.0,10.5,5.5,18.0,-13.954394439180112,-18.38032737973124,-7.088185957015884,3.088,4.8580000000000005,6.298
14.0,10.5,5.5,18.5,-12.97359714003736,-20.08658587653261,-6.716200740341039,3.1,4.87,6.3100000000000005
14.0,10.5,6.0,16.0,-18.188449364156657,-14.167228003804748,-7.97260886605042,2.98,4.708,6.256
14.0,10.5,6.0,16.5,-16.07002300885251,-14.26730606850077,-7.14024282060561,3.016,4.738,6.268000000000001
14.0,10.5,6.0,17.0,-14.612744674965676,-15.052961700080528,-6.968189582262621,3.04,4.75,6.256
14.0,10.5,6.0,17.5,-13.081910362576,-15.75288109197883,-6.663229655723812,3.064,4.768000000000001,6.2620000000000005
14.0,10.5,6.0,18.0,-12.60878640924346,-15.788308298462963,-5.779457519583483,3.052,4.75,6.268000000000001
14.0,10.5,6.0,18.5,-11.914556888115262,-17.868246028181733,-5.803138979083777,3.064,4.7620000000000005,6.2620000000000005
14.5,7.5,3.0,16.0,-12.953012072616822,-0.3375939133240433,-17.925538174391782,3.592,5.872,7.48
